line_id,seq,longitude,latitude,stream_order,render_class
WTR-FLOW-152143944-0,43,-83.89842038034492,41.59623200176489,3.0,real_flowline
WTR-FLOW-152143944-0,44,-83.89837658028829,41.59617706884559,3.0,real_flowline
WTR-FLOW-152143944-0,45,-83.8982961136967,41.59611666878053,3.0,real_flowline
WTR-FLOW-152143944-0,46,-83.89817931384515,41.59603440225315,3.0,real_flowline
WTR-FLOW-152143944-0,47,-83.8980403804033,41.595963001994534,3.0,real_flowline
WTR-FLOW-152143944-0,48,-83.89787238017382,41.59588060225468,3.0,real_flowline
WTR-FLOW-152143944-0,49,-83.89764591399236,41.59574886926867,3.0,real_flowline
WTR-FLOW-152143944-0,50,-83.89760198008676,41.595727002086925,3.0,real_flowline
WTR-FLOW-152143944-0,51,-83.89757271387313,41.59569400177491,3.0,real_flowline
WTR-FLOW-152143944-0,52,-83.89756551387613,41.59565560216006,3.0,real_flowline
WTR-FLOW-152143944-0,53,-83.89758011419444,41.59562820196958,3.0,real_flowline
WTR-FLOW-152143944-0,54,-83.89760211393576,41.5955732692082,3.0,real_flowline
WTR-FLOW-152143944-0,55,-83.89763871399536,41.59552946888147,3.0,real_flowline
WTR-FLOW-152143944-0,56,-83.89769704699667,41.595447202277484,3.0,real_flowline
WTR-FLOW-152143944-0,57,-83.89775571417124,41.59534840173183,3.0,real_flowline
WTR-FLOW-152143944-0,58,-83.89779957980487,41.59526606905988,3.0,real_flowline
WTR-FLOW-152143944-0,59,-83.89782878044151,41.595189269298196,3.0,real_flowline
WTR-FLOW-152143944-0,60,-83.89786551435009,41.59511800179471,3.0,real_flowline
WTR-FLOW-152143944-0,61,-83.89790931440673,41.595052202073994,3.0,real_flowline
WTR-FLOW-152143944-0,62,-83.89804111432689,41.594832668987095,3.0,real_flowline
WTR-FLOW-152143944-0,63,-83.8980849143835,41.59474486911388,3.0,real_flowline
WTR-FLOW-152143944-0,64,-83.89810691412482,41.59468460207129,3.0,real_flowline
WTR-FLOW-152143944-0,65,-83.89811431444613,41.59464066879411,3.0,real_flowline
WTR-FLOW-152143944-0,66,-83.89809958027884,41.594602269224424,3.0,real_flowline
WTR-FLOW-152143944-0,67,-83.89808497996054,41.59455840172911,3.0,real_flowline
WTR-FLOW-152143944-0,68,-83.89807771438652,41.594525468672906,3.0,real_flowline
WTR-FLOW-152143944-0,69,-83.89803391432989,41.59448146877768,3.0,real_flowline
WTR-FLOW-152143944-0,70,-83.89797551395495,41.59443760187203,3.0,real_flowline
WTR-FLOW-152143944-0,71,-83.89786578025142,41.594393669098515,3.0,real_flowline
WTR-FLOW-152143944-0,72,-83.89772697976024,41.5943552687101,3.0,real_flowline
WTR-FLOW-152143944-0,73,-83.89760997958437,41.59430580211823,3.0,real_flowline
WTR-FLOW-152143944-0,74,-83.89741271403956,41.59422886886572,3.0,real_flowline
WTR-FLOW-152143944-0,75,-83.897310513608,41.594163068910376,3.0,real_flowline
WTR-FLOW-152143944-0,76,-83.89722277964577,41.594097201706035,3.0,real_flowline
WTR-FLOW-152143944-0,77,-83.89714971427384,41.59402586917375,3.0,real_flowline
WTR-FLOW-152143944-0,78,-83.89706931415758,41.593943468976335,3.0,real_flowline
WTR-FLOW-152143944-0,79,-83.89701098025799,41.59388860196331,3.0,real_flowline
WTR-FLOW-152143944-0,80,-83.89696711372602,41.593844668816175,3.0,real_flowline
WTR-FLOW-152143944-0,81,-83.89690138040343,41.59382280233298,3.0,real_flowline
WTR-FLOW-152143944-0,82,-83.89682831413317,41.59381166888537,3.0,real_flowline
WTR-FLOW-152143944-0,83,-83.89675511401391,41.5938118019063,3.0,real_flowline
WTR-FLOW-152143944-0,84,-83.896674780373,41.59383920219602,3.0,real_flowline
WTR-FLOW-152143944-0,85,-83.89648458007791,41.59394880189512,3.0,real_flowline
WTR-FLOW-152143944-0,86,-83.89640431381063,41.593987201853565,3.0,real_flowline
WTR-FLOW-152143944-0,87,-83.89634571400971,41.59400366885697,3.0,real_flowline
WTR-FLOW-152143944-0,88,-83.89625071357516,41.5940036016749,3.0,real_flowline
WTR-FLOW-152143944-0,89,-83.8961557140389,41.593992601950866,3.0,real_flowline
WTR-FLOW-152143944-0,90,-83.89605331418134,41.593970669007454,3.0,real_flowline
WTR-FLOW-152143944-0,91,-83.8959511137498,41.59394320226318,3.0,real_flowline
WTR-FLOW-152143944-0,92,-83.89581957973095,41.59389366884516,3.0,real_flowline
WTR-FLOW-152143944-0,93,-83.89571731372236,41.59382786921994,3.0,real_flowline
WTR-FLOW-152143944-0,94,-83.89560031444482,41.59372906888284,3.0,real_flowline
WTR-FLOW-152143944-0,95,-83.89551997990559,41.59365226930781,3.0,real_flowline
WTR-FLOW-152143944-0,96,-83.89543231421533,41.593547869035696,3.0,real_flowline
WTR-FLOW-152143944-0,97,-83.89536657999442,41.59344920196347,3.0,real_flowline
WTR-FLOW-152143944-0,98,-83.89531551436377,41.593344869217525,3.0,real_flowline
WTR-FLOW-152143944-0,99,-83.89525711398883,41.593229668799104,3.0,real_flowline
WTR-FLOW-152143944-0,100,-83.89519871361391,41.59309240191094,3.0,real_flowline
WTR-FLOW-152143944-0,101,-83.89516218002962,41.59299366897491,3.0,real_flowline
WTR-FLOW-152143944-0,102,-83.89513311414028,41.59292240173452,3.0,real_flowline
WTR-FLOW-152143944-0,103,-83.89510377965468,41.59285100206437,3.0,real_flowline
WTR-FLOW-152143944-0,104,-83.89506731434234,41.59276326869445,3.0,real_flowline
WTR-FLOW-152143944-0,105,-83.89502351428574,41.592691868848284,3.0,real_flowline
WTR-FLOW-152143944-0,106,-83.89496498006181,41.59261506871104,3.0,real_flowline
WTR-FLOW-152143944-0,107,-83.89490671443417,41.592538201970676,3.0,real_flowline
WTR-FLOW-152143944-0,108,-83.89480438015363,41.59245580188965,3.0,real_flowline
WTR-FLOW-152143944-0,109,-83.8947385803557,41.592395401701474,3.0,real_flowline
WTR-FLOW-152143944-0,110,-83.89471671356506,41.59235706932355,3.0,real_flowline
WTR-FLOW-152143944-0,111,-83.89470951356806,41.592318601883356,3.0,real_flowline
WTR-FLOW-152143944-0,112,-83.89470937971909,41.59226926877028,3.0,real_flowline
WTR-FLOW-152143944-0,113,-83.8947313803587,41.59223080194961,3.0,real_flowline
WTR-FLOW-152143944-0,114,-83.8947753142643,41.59217600200848,3.0,real_flowline
WTR-FLOW-152143944-0,115,-83.89500931371772,41.59200600210597,3.0,real_flowline
WTR-FLOW-152143944-0,116,-83.89508237998798,41.59192920182451,3.0,real_flowline
WTR-FLOW-152143944-0,117,-83.89512631389358,41.591863269187385,3.0,real_flowline
WTR-FLOW-152143944-0,118,-83.8951629139532,41.591781069126164,3.0,real_flowline
WTR-FLOW-152143944-0,119,-83.89519218016684,41.59167686872483,3.0,real_flowline
WTR-FLOW-152143944-0,120,-83.89525811381375,41.591506801666824,3.0,real_flowline
WTR-FLOW-152143944-0,121,-83.89527997970609,41.59144640193435,3.0,real_flowline
WTR-FLOW-152143944-0,122,-83.89533118008401,41.59140260216644,3.0,real_flowline
WTR-FLOW-152143944-0,123,-83.89541158020026,41.591369602330886,3.0,real_flowline
WTR-FLOW-152143944-0,124,-83.89544818025988,41.59135860215801,3.0,real_flowline
WTR-FLOW-152143944-0,125,-83.89552864685145,41.59135320184034,3.0,real_flowline
WTR-FLOW-152143944-0,126,-83.89562357991237,41.59135320184034,3.0,real_flowline
WTR-FLOW-152143944-0,127,-83.89571858034694,41.59136966884385,3.0,real_flowline
WTR-FLOW-152143944-0,128,-83.89581371373214,41.59139166918397,3.0,real_flowline
WTR-FLOW-152143944-0,129,-83.89585751378877,41.59141366884479,3.0,real_flowline
WTR-FLOW-152143944-0,130,-83.89590131384539,41.591430135161005,3.0,real_flowline
WTR-FLOW-152143944-0,131,-83.89594518037734,41.591424601823526,3.0,real_flowline
WTR-FLOW-152143944-0,132,-83.89600357985397,41.59141920218325,3.0,real_flowline
WTR-FLOW-152143944-0,133,-83.89604017991358,41.591391802209934,3.0,real_flowline
WTR-FLOW-152143944-0,134,-83.89608397997021,41.591358868881834,3.0,real_flowline
WTR-FLOW-152143944-0,135,-83.89612798035115,41.59129300217521,3.0,real_flowline
WTR-FLOW-152143944-0,136,-83.89615718008945,41.59121620171739,3.0,real_flowline
WTR-FLOW-152143944-0,137,-83.89620837956906,41.59110100220301,3.0,real_flowline
WTR-FLOW-152143944-0,138,-83.89623038020869,41.59103520174658,3.0,real_flowline
WTR-FLOW-152143944-0,139,-83.8962817144356,41.590936401837936,3.0,real_flowline
WTR-FLOW-152143944-0,140,-83.89631091417392,41.59087060188565,3.0,real_flowline
WTR-FLOW-152143944-0,141,-83.89635477980755,41.59077726927682,3.0,real_flowline
WTR-FLOW-152143944-0,142,-83.89637678044718,41.59070060190463,3.0,real_flowline
WTR-FLOW-152143944-0,143,-83.89641337960848,41.59061266875821,3.0,real_flowline
WTR-FLOW-152143944-0,144,-83.8964499796681,41.59049746883868,3.0,real_flowline
WTR-FLOW-152143944-0,145,-83.89651591421332,41.59036580213,3.0,real_flowline
WTR-FLOW-152143944-0,146,-83.8965524468993,41.59027260181956,3.0,real_flowline
WTR-FLOW-152143944-0,147,-83.89658897958527,41.590195802163336,3.0,real_flowline
WTR-FLOW-152143944-0,148,-83.8966255796449,41.59007506871856,3.0,real_flowline
WTR-FLOW-152143944-0,149,-83.89666958002583,41.5899324020762,3.0,real_flowline
WTR-FLOW-152143944-0,150,-83.89669157976714,41.58985560201524,3.0,real_flowline
WTR-FLOW-152143944-0,151,-83.89671351393143,41.58977880186293,3.0,real_flowline
WTR-FLOW-152143944-0,152,-83.89672817982677,41.58971840185742,3.0,real_flowline
WTR-FLOW-152143944-0,153,-83.89675017956806,41.589652669193946,3.0,real_flowline
WTR-FLOW-152143944-0,154,-83.89678677962769,41.58955380199825,3.0,real_flowline
WTR-FLOW-152143944-0,155,-83.89681598026432,41.589466068850186,3.0,real_flowline
WTR-FLOW-152143944-0,156,-83.8968453138516,41.58941666905775,3.0,real_flowline
WTR-FLOW-152143944-0,157,-83.89688178006224,41.589367402257636,3.0,real_flowline
WTR-FLOW-152143944-0,158,-83.89691838012186,41.58931800171782,3.0,real_flowline
WTR-FLOW-152143944-0,159,-83.89696231402746,41.5892520691012,3.0,real_flowline
WTR-FLOW-152143944-0,160,-83.89699891408709,41.589202802175436,3.0,real_flowline
WTR-FLOW-152143944-0,161,-83.89702811382539,41.58915340218154,3.0,real_flowline
WTR-FLOW-152143944-0,162,-83.89703551414672,41.58910946917095,3.0,real_flowline
WTR-FLOW-152143944-0,163,-83.8970501135667,41.589071068998365,3.0,real_flowline
WTR-FLOW-152143944-0,164,-83.89705738003903,41.58898880222559,3.0,real_flowline
WTR-FLOW-152143944-0,165,-83.89706478036035,41.58892846866831,3.0,real_flowline
WTR-FLOW-152143944-0,166,-83.89705018004203,41.58885706928373,3.0,real_flowline
WTR-FLOW-152143944-0,167,-83.89702831414971,41.588763802295105,3.0,real_flowline
WTR-FLOW-152143944-0,168,-83.89699191441439,41.58869246924409,3.0,real_flowline
WTR-FLOW-152143944-0,169,-83.89693338019049,41.58860466908157,3.0,real_flowline
WTR-FLOW-152143944-0,170,-83.89689691397983,41.588527802268935,3.0,real_flowline
WTR-FLOW-152143944-0,171,-83.89685311392321,41.588462001877254,3.0,real_flowline
WTR-FLOW-152143944-0,172,-83.89678737970229,41.58838506905057,3.0,real_flowline
WTR-FLOW-152143944-0,173,-83.896765379961,41.588357669133174,3.0,real_flowline
WTR-FLOW-152143944-0,174,-83.89667777984775,41.58832480211711,3.0,real_flowline
WTR-FLOW-152143944-0,175,-83.89657537999018,41.588286402149635,3.0,real_flowline
WTR-FLOW-152143944-0,176,-83.89648051430292,41.58824240203286,3.0,real_flowline
WTR-FLOW-152143944-0,177,-83.89637091444837,41.588176468989595,3.0,real_flowline
WTR-FLOW-152143944-0,178,-83.89631251407343,41.5881380689339,3.0,real_flowline
WTR-FLOW-152143944-0,179,-83.89621751363887,41.58805566928322,3.0,real_flowline
WTR-FLOW-152143944-0,180,-83.89610791378432,41.58797886900528,3.0,real_flowline
WTR-FLOW-152143944-0,181,-83.8959909800838,41.58791846933146,3.0,real_flowline
WTR-FLOW-152143944-0,182,-83.89590331439354,41.587880001933854,3.0,real_flowline
WTR-FLOW-152143944-0,183,-83.89580831395898,41.58785806892918,3.0,real_flowline
WTR-FLOW-152143944-0,184,-83.89569138025844,41.587852601802105,3.0,real_flowline
WTR-FLOW-152143944-0,185,-83.89553778002293,41.587863468867326,3.0,real_flowline
WTR-FLOW-152143944-0,186,-83.89539898043009,41.587890801806026,3.0,real_flowline
WTR-FLOW-152143944-0,187,-83.89518697981966,41.58794566921381,3.0,real_flowline
WTR-FLOW-152143944-0,188,-83.8949676471599,41.588027868783755,3.0,real_flowline
WTR-FLOW-152143944-0,189,-83.89485077993469,41.588066268904996,3.0,real_flowline
WTR-FLOW-152143944-0,190,-83.89474118008013,41.588088201838886,3.0,real_flowline
WTR-FLOW-152143944-0,191,-83.89468258027921,41.588088201838886,3.0,real_flowline
WTR-FLOW-152143944-0,192,-83.89464611406856,41.58808806880617,3.0,real_flowline
WTR-FLOW-152143944-0,193,-83.89460957958596,41.58808266888681,3.0,real_flowline
WTR-FLOW-152143944-0,194,-83.89458037984765,41.588066201716735,3.0,real_flowline
WTR-FLOW-152143944-0,195,-83.89455111363401,41.588044202258935,3.0,real_flowline
WTR-FLOW-152143944-0,196,-83.89454391363701,41.58801126923866,3.0,real_flowline
WTR-FLOW-152143944-0,197,-83.89450011358039,41.58785220203058,3.0,real_flowline
WTR-FLOW-152143944-0,198,-83.89449277973442,41.58781926891242,3.0,real_flowline
WTR-FLOW-152143944-0,199,-83.89444897967779,41.58779180223826,3.0,real_flowline
WTR-FLOW-152143944-0,200,-83.89439037987687,41.58776426903568,3.0,real_flowline
WTR-FLOW-152143944-0,201,-83.89430291361259,41.58775346914234,3.0,real_flowline
WTR-FLOW-152143944-0,202,-83.89416398017075,41.587753268920345,3.0,real_flowline
WTR-FLOW-152143944-0,203,-83.89403971442086,41.587764201847115,3.0,real_flowline
WTR-FLOW-152143944-0,204,-83.89393738014031,41.58777520196058,3.0,real_flowline
WTR-FLOW-152143944-0,205,-83.89378377990482,41.58780260212518,3.0,real_flowline
WTR-FLOW-152143944-0,206,-83.8936741800503,41.58781346919882,3.0,real_flowline
WTR-FLOW-152143944-0,207,-83.89359391378302,41.5878244693039,3.0,real_flowline
WTR-FLOW-152143944-0,208,-83.8935425795561,41.587824402115395,3.0,real_flowline
WTR-FLOW-152143944-0,209,-83.89350617982079,41.5878188691407,3.0,real_flowline
WTR-FLOW-152143944-0,210,-83.89347691360715,41.587802469091876,3.0,real_flowline
WTR-FLOW-152143944-0,211,-83.89344771386884,41.5877804688723,3.0,real_flowline
WTR-FLOW-152143944-0,212,-83.89341118028455,41.58773106913385,3.0,real_flowline
WTR-FLOW-152143944-0,213,-83.89335277990962,41.58762126873379,3.0,real_flowline
WTR-FLOW-152143944-0,214,-83.89330177985599,41.58750060169441,3.0,real_flowline
WTR-FLOW-152143944-0,215,-83.89325064685171,41.58738526923434,3.0,real_flowline
WTR-FLOW-152143944-0,216,-83.89324331390405,41.58733600222772,3.0,real_flowline
WTR-FLOW-152143944-0,217,-83.89321404679207,41.58727560195248,3.0,real_flowline
WTR-FLOW-152143944-0,218,-83.89318491442742,41.58718780187866,3.0,real_flowline
WTR-FLOW-152143944-0,219,-83.89315578026613,41.58708346909114,3.0,real_flowline
WTR-FLOW-152143944-0,220,-83.8931265796295,41.586984802216676,3.0,real_flowline
WTR-FLOW-152143944-0,221,-83.89311937963248,41.58690246895545,3.0,real_flowline
WTR-FLOW-152143944-0,222,-83.89309751374016,41.58681466904618,3.0,real_flowline
WTR-FLOW-152143944-0,223,-83.89306818015287,41.5867432686676,3.0,real_flowline
WTR-FLOW-152143944-0,224,-83.89305371368354,41.586683002217214,3.0,real_flowline
WTR-FLOW-152143944-0,225,-83.89303178041756,41.58663346927523,3.0,real_flowline
WTR-FLOW-152143944-0,226,-83.89300257978093,41.58656766896852,3.0,real_flowline
WTR-FLOW-152143944-0,227,-83.89299531420693,41.58652386925002,3.0,real_flowline
WTR-FLOW-152143944-0,228,-83.89296611357028,41.58645800231354,3.0,real_flowline
WTR-FLOW-152143944-0,229,-83.8929149796677,41.58633166897725,3.0,real_flowline
WTR-FLOW-152143944-0,230,-83.89284211372173,41.586178068931765,3.0,real_flowline
WTR-FLOW-152143944-0,231,-83.89279831366512,41.586095668795316,3.0,real_flowline
WTR-FLOW-152143944-0,232,-83.89278358039614,41.58605186875656,3.0,real_flowline
WTR-FLOW-152143944-0,233,-83.8927471141855,41.58600240184886,3.0,real_flowline
WTR-FLOW-152143944-0,234,-83.89272518002122,41.58593660224284,3.0,real_flowline
WTR-FLOW-152143944-0,235,-83.89268151381356,41.58588166929665,3.0,real_flowline
WTR-FLOW-152143944-0,236,-83.89266677964626,41.58583786911277,3.0,real_flowline
WTR-FLOW-152143944-0,237,-83.89263031433394,41.58577740226101,3.0,real_flowline
WTR-FLOW-152143944-0,238,-83.89260111369731,41.585755469214014,3.0,real_flowline
WTR-FLOW-152143944-0,239,-83.89260111369731,41.58573346896883,3.0,real_flowline
WTR-FLOW-152143944-0,240,-83.89253538037471,41.58566220177613,3.0,real_flowline
WTR-FLOW-152143944-0,241,-83.89245511410745,41.58557986884402,3.0,real_flowline
WTR-FLOW-152143944-0,242,-83.89236751399419,41.585514002288406,3.0,real_flowline
WTR-FLOW-152143944-0,243,-83.8923455142529,41.58550300178963,3.0,real_flowline
WTR-FLOW-152143944-0,244,-83.89230171419626,41.58548646878638,3.0,real_flowline
WTR-FLOW-152143944-0,245,-83.89221398023405,41.585470002297924,3.0,real_flowline
WTR-FLOW-152143944-0,246,-83.89203131410923,41.585442601815295,3.0,real_flowline
WTR-FLOW-152143944-0,247,-83.89195091399299,41.585431468938125,3.0,real_flowline
WTR-FLOW-152143944-0,248,-83.89188517977206,41.58541506895474,3.0,real_flowline
WTR-FLOW-152143944-0,249,-83.89180477965583,41.585382201784455,3.0,real_flowline
WTR-FLOW-152143944-0,250,-83.89170978011958,41.585343669044136,3.0,real_flowline
WTR-FLOW-152143944-0,251,-83.89162938000335,41.585294268785,3.0,real_flowline
WTR-FLOW-152143944-0,252,-83.89153451431606,41.58522840193803,3.0,real_flowline
WTR-FLOW-152143944-0,253,-83.89145411419983,41.585151469289656,3.0,real_flowline
WTR-FLOW-152143944-0,254,-83.89141757971723,41.58512406867185,3.0,real_flowline
WTR-FLOW-152143944-0,255,-83.89137371408357,41.58508560229697,3.0,real_flowline
WTR-FLOW-152143944-0,256,-83.89131538018397,41.58500880184559,3.0,real_flowline
WTR-FLOW-152143944-0,257,-83.89126417980604,41.584937402157664,3.0,real_flowline
WTR-FLOW-152143944-0,258,-83.8911913138601,41.584833202132614,3.0,real_flowline
WTR-FLOW-152143944-0,259,-83.89111091374384,41.584712468737926,3.0,real_flowline
WTR-FLOW-152143944-0,260,-83.89086271372241,41.58437220206762,3.0,real_flowline
WTR-FLOW-152143944-0,261,-83.89078971392749,41.584284402077095,3.0,real_flowline
WTR-FLOW-152143944-0,262,-83.89073117970356,41.58420746897588,3.0,real_flowline
WTR-FLOW-152143944-0,263,-83.89067278022695,41.58415260175087,3.0,real_flowline
WTR-FLOW-152143944-0,264,-83.8905705797954,41.584081201788095,3.0,real_flowline
WTR-FLOW-152143944-0,265,-83.89051211384344,41.5840372686856,3.0,real_flowline
WTR-FLOW-152143944-0,266,-83.8904317137272,41.584009868938836,3.0,real_flowline
WTR-FLOW-152143944-0,267,-83.89015411364316,41.58394940171904,3.0,real_flowline
WTR-FLOW-152143944-0,268,-83.89002977962132,41.5839274022023,3.0,real_flowline
WTR-FLOW-152143944-0,269,-83.88993478008507,41.58391640210519,3.0,real_flowline
WTR-FLOW-152143944-0,270,-83.88981791375816,41.58389440190531,3.0,real_flowline
WTR-FLOW-152143944-0,271,-83.88962798026272,41.58387786916205,3.0,real_flowline
WTR-FLOW-152143944-0,272,-83.88940138023229,41.58386140226336,3.0,real_flowline
WTR-FLOW-152143944-0,273,-83.8892625141641,41.58385026911357,3.0,real_flowline
WTR-FLOW-152143944-0,274,-83.88910178040695,41.58384480231901,3.0,real_flowline
WTR-FLOW-152143944-0,275,-83.88885331358587,41.58383920181062,3.0,real_flowline
WTR-FLOW-152143944-0,276,-83.88859017997117,41.583833601973645,3.0,real_flowline
WTR-FLOW-152143944-0,277,-83.8883051139888,41.583828002136215,3.0,real_flowline
WTR-FLOW-152143944-0,278,-83.88811511401799,41.58383886920691,3.0,real_flowline
WTR-FLOW-152143944-0,279,-83.88799091384513,41.583855268918704,3.0,real_flowline
WTR-FLOW-152143944-0,280,-83.88788131399056,41.5838772019393,3.0,real_flowline
WTR-FLOW-152143944-0,281,-83.88774971439472,41.58390460174237,3.0,real_flowline
WTR-FLOW-152143944-0,282,-83.8875523141026,41.583959401985524,3.0,real_flowline
WTR-FLOW-152143944-0,283,-83.88750118020002,41.58397586885922,3.0,real_flowline
WTR-FLOW-152143944-0,284,-83.88745731366804,41.58398126912206,3.0,real_flowline
WTR-FLOW-152143944-0,285,-83.88738431387311,41.58400320209986,3.0,real_flowline
WTR-FLOW-152143944-0,286,-83.8873331143935,41.58401406914111,3.0,real_flowline
WTR-FLOW-152143944-0,287,-83.88728917958959,41.584019668962384,3.0,real_flowline
WTR-FLOW-152143944-0,288,-83.88717957973503,41.58404160192714,3.0,real_flowline
WTR-FLOW-152143944-0,289,-83.88703337982085,41.584074401915494,3.0,real_flowline
WTR-FLOW-152143944-0,290,-83.88687251401134,41.5841072690796,3.0,real_flowline
WTR-FLOW-152143944-0,291,-83.88671911410017,41.5841291348222,3.0,real_flowline
WTR-FLOW-152143944-0,292,-83.88660951424562,41.58414006903459,3.0,real_flowline
WTR-FLOW-152143944-0,293,-83.88644131369183,41.584145469283705,3.0,real_flowline
WTR-FLOW-152143944-0,294,-83.88618558039842,41.584150868860426,3.0,real_flowline
WTR-FLOW-152143944-0,295,-83.88606871407153,41.58416726916487,3.0,real_flowline
WTR-FLOW-152143944-0,296,-83.88591511383605,41.58418366879327,3.0,real_flowline
WTR-FLOW-152143944-0,297,-83.88581277955552,41.58421106913821,3.0,real_flowline
WTR-FLOW-152143944-0,298,-83.88563737990302,41.58425486908184,3.0,real_flowline
WTR-FLOW-152143944-0,299,-83.88547657967052,41.58429320223915,3.0,real_flowline
WTR-FLOW-152143944-0,300,-83.8853815801343,41.58433160189398,3.0,real_flowline
WTR-FLOW-152143944-0,301,-83.88534498007468,41.58433166908612,3.0,real_flowline
WTR-FLOW-152143944-0,302,-83.88522811374777,41.58438100221772,3.0,real_flowline
WTR-FLOW-152143944-0,303,-83.88511838004426,41.58443026879148,3.0,real_flowline
WTR-FLOW-152143944-0,304,-83.88507457998763,41.58444120228095,3.0,real_flowline
WTR-FLOW-152143944-0,305,-83.88497951397606,41.58447406925834,3.0,real_flowline
WTR-FLOW-152143944-0,306,-83.88484797995721,41.58452886901821,3.0,real_flowline
WTR-FLOW-152143944-0,307,-83.8846285799238,41.58462220192542,3.0,real_flowline
WTR-FLOW-152143944-0,308,-83.88457738044417,41.584644134685455,3.0,real_flowline
WTR-FLOW-152143944-0,309,-83.88448978033092,41.584655002290766,3.0,real_flowline
WTR-FLOW-152143944-0,310,-83.88437278015508,41.584655002290766,3.0,real_flowline
WTR-FLOW-152143944-0,311,-83.88424851440519,41.58463846907033,3.0,real_flowline
WTR-FLOW-152143944-0,312,-83.88407318032972,41.584616401924634,3.0,real_flowline
WTR-FLOW-152143944-0,313,-83.88397817989517,41.584600001734216,3.0,real_flowline
WTR-FLOW-152143944-0,314,-83.88372971397241,41.58452846922611,3.0,real_flowline
WTR-FLOW-152143944-0,315,-83.88356178021824,41.58447346923374,3.0,real_flowline
WTR-FLOW-152143944-0,316,-83.88331331429549,41.584380068919444,3.0,real_flowline
