scenario_id,scenario_year,object_id,baseline_object_id,component,future_state,reality_status,relationship_basis,assumption_id,source_id,plausibility,notes
A2075,2075,SCN-A2075-05,BGC-008,biogeochemical_component,condition_improved_but_variable,fictional,scenario_assumption,BGSA-A2075-05,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
A2075,2075,SCN-A2075-06,BGC-010,biogeochemical_component,wetland_function_strengthened,fictional,scenario_assumption,BGSA-A2075-06,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
A2075,2075,SCN-A2075-07,BGC-013,biogeochemical_component,treatment_upgraded,fictional,scenario_assumption,BGSA-A2075-01,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
A2075,2075,SCN-A2075-08,BGC-014,biogeochemical_component,monitoring_expanded,fictional,scenario_assumption,BGSA-A2075-02,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-01,BGC-001,biogeochemical_component,production_persists,fictional,scenario_assumption,BGSA-B2050-01,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-02,BGC-004,biogeochemical_component,mobilization_managed,fictional,scenario_assumption,BGSA-B2050-02,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-03,BGC-005,biogeochemical_component,transport_persists,fictional,scenario_assumption,BGSA-B2050-03,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-04,BGC-007,biogeochemical_component,delivery_persists_managed,fictional,scenario_assumption,BGSA-B2050-04,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-05,BGC-008,biogeochemical_component,condition_persists_variable,fictional,scenario_assumption,BGSA-B2050-05,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-06,BGC-010,biogeochemical_component,targeted_retention,fictional,scenario_assumption,BGSA-B2050-06,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-07,BGC-013,biogeochemical_component,selective_treatment_upgrade,fictional,scenario_assumption,BGSA-B2050-01,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2050,2050,SCN-B2050-08,BGC-014,biogeochemical_component,monitoring_expanded,fictional,scenario_assumption,BGSA-B2050-02,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-01,BGC-001,biogeochemical_component,production_persists,fictional,scenario_assumption,BGSA-B2075-01,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-02,BGC-004,biogeochemical_component,mobilization_managed,fictional,scenario_assumption,BGSA-B2075-02,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-03,BGC-005,biogeochemical_component,transport_persists,fictional,scenario_assumption,BGSA-B2075-03,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-04,BGC-007,biogeochemical_component,delivery_persists_managed,fictional,scenario_assumption,BGSA-B2075-04,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-05,BGC-008,biogeochemical_component,condition_persists_variable,fictional,scenario_assumption,BGSA-B2075-05,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-06,BGC-010,biogeochemical_component,targeted_retention,fictional,scenario_assumption,BGSA-B2075-06,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-07,BGC-013,biogeochemical_component,selective_treatment_upgrade,fictional,scenario_assumption,BGSA-B2075-01,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
B2075,2075,SCN-B2075-08,BGC-014,biogeochemical_component,monitoring_expanded,fictional,scenario_assumption,BGSA-B2075-02,bge_epa_lake_erie,moderate,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-01,BGC-001,biogeochemical_component,mobilization_increased_episodically,fictional,scenario_assumption,BGSA-C2050-01,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-02,BGC-004,biogeochemical_component,transport_more_variable,fictional,scenario_assumption,BGSA-C2050-02,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-03,BGC-005,biogeochemical_component,transport_intensified,fictional,scenario_assumption,BGSA-C2050-03,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-04,BGC-007,biogeochemical_component,delivery_persists_highly_variable,fictional,scenario_assumption,BGSA-C2050-04,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-05,BGC-008,biogeochemical_component,condition_stress_increased,fictional,scenario_assumption,BGSA-C2050-05,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-06,BGC-010,biogeochemical_component,retention_weakened_in_some_systems,fictional,scenario_assumption,BGSA-C2050-06,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-07,BGC-013,biogeochemical_component,control_burden_increased,fictional,scenario_assumption,BGSA-C2050-01,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2050,2050,SCN-C2050-08,BGC-014,biogeochemical_component,monitoring_burden_increased,fictional,scenario_assumption,BGSA-C2050-02,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-01,BGC-001,biogeochemical_component,mobilization_increased_episodically,fictional,scenario_assumption,BGSA-C2075-01,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-02,BGC-004,biogeochemical_component,transport_more_variable,fictional,scenario_assumption,BGSA-C2075-02,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-03,BGC-005,biogeochemical_component,transport_intensified,fictional,scenario_assumption,BGSA-C2075-03,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-04,BGC-007,biogeochemical_component,delivery_persists_highly_variable,fictional,scenario_assumption,BGSA-C2075-04,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-05,BGC-008,biogeochemical_component,condition_stress_increased,fictional,scenario_assumption,BGSA-C2075-05,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-06,BGC-010,biogeochemical_component,retention_weakened_in_some_systems,fictional,scenario_assumption,BGSA-C2075-06,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-07,BGC-013,biogeochemical_component,control_burden_increased,fictional,scenario_assumption,BGSA-C2075-01,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
C2075,2075,SCN-C2075-08,BGC-014,biogeochemical_component,monitoring_burden_increased,fictional,scenario_assumption,BGSA-C2075-02,bge_epa_lake_erie,limited,"Qualitative future state; no numeric load, concentration, or HAB magnitude."
