scenario_id,scenario_year,state_id,baseline_object_id,hazard_family,change_type,future_state,reality_status,relationship_basis,assumption_id,source_id,plausibility,notes
C2050,2050,CSH-C2050-01,HZ-001,extreme_heat,qualitative_driver,warming_and_hot_days_continue_compound_burden,fictional,scenario_assumption,CSA-C2050-01,c9_glisa_summary,limited,Qualitative scenario state; no local future hazard surface or probability.
C2050,2050,CSH-C2050-02,HZ-004,heavy_precipitation_flooding,qualitative_driver,precipitation_variability_persists_compound_burden,fictional,scenario_assumption,CSA-C2050-02,c9_glisa_summary,limited,Qualitative scenario state; no local future hazard surface or probability.
C2050,2050,CSH-C2050-03,HZ-009,drought_low_water,qualitative_driver,drought_low_water_variability_persists_compound_burden,fictional,scenario_assumption,CSA-C2050-03,c9_nca_midwest,limited,Qualitative scenario state; no local future hazard surface or probability.
C2050,2050,CSH-C2050-04,HZ-012,lake_coastal,qualitative_driver,lake_level_sign_uncertain_compound_burden,fictional,scenario_assumption,CSA-C2050-04,c9_notaro_levels,limited,Qualitative scenario state; no local future hazard surface or probability.
C2050,2050,CSH-C2050-05,HZ-016,severe_convective,qualitative_driver,convective_change_uncertain_compound_burden,fictional,scenario_assumption,CSA-C2050-05,c9_nca_midwest,limited,Qualitative scenario state; no local future hazard surface or probability.
C2050,2050,CSH-C2050-06,HZ-018,winter,qualitative_driver,warmer_winter_with_snow_ice_transition_compound_burden,fictional,scenario_assumption,CSA-C2050-06,c9_notaro_snow,limited,Qualitative scenario state; no local future hazard surface or probability.
C2075,2075,CSH-C2075-01,HZ-001,extreme_heat,qualitative_driver,warming_and_hot_days_continue_compound_burden,fictional,scenario_assumption,CSA-C2075-01,c9_glisa_summary,limited,Qualitative scenario state; no local future hazard surface or probability.
C2075,2075,CSH-C2075-02,HZ-004,heavy_precipitation_flooding,qualitative_driver,precipitation_variability_persists_compound_burden,fictional,scenario_assumption,CSA-C2075-02,c9_glisa_summary,limited,Qualitative scenario state; no local future hazard surface or probability.
C2075,2075,CSH-C2075-03,HZ-009,drought_low_water,qualitative_driver,drought_low_water_variability_persists_compound_burden,fictional,scenario_assumption,CSA-C2075-03,c9_nca_midwest,limited,Qualitative scenario state; no local future hazard surface or probability.
C2075,2075,CSH-C2075-04,HZ-012,lake_coastal,qualitative_driver,lake_level_sign_uncertain_compound_burden,fictional,scenario_assumption,CSA-C2075-04,c9_notaro_levels,limited,Qualitative scenario state; no local future hazard surface or probability.
C2075,2075,CSH-C2075-05,HZ-016,severe_convective,qualitative_driver,convective_change_uncertain_compound_burden,fictional,scenario_assumption,CSA-C2075-05,c9_nca_midwest,limited,Qualitative scenario state; no local future hazard surface or probability.
C2075,2075,CSH-C2075-06,HZ-018,winter,qualitative_driver,warmer_winter_with_snow_ice_transition_compound_burden,fictional,scenario_assumption,CSA-C2075-06,c9_notaro_snow,limited,Qualitative scenario state; no local future hazard surface or probability.
